RESTAURANT_ID;NAME;ADRESS;REVIEW_COUNT_TRIP;REVIEW_COUNT_GOOGLE;PRICE_RANGE_TRIP;CITY;PLZ;KREIS;AVERAGE_REVIEW_TRIP;AVERAGE_REVIEW_GOOGLE;WEIGHTED AVERAGE REVIEW;DATA_SOURCE;alt_Google_clean.Restaurantname;alt_Beide Quellen?;alt_Trip_Küche;alt_Google_clean.Ort;alt_Google_clean.PLZ;alt_Google_clean.Strasse;alt_Google_KÜCHE;alt_Merged_Küche;alt_Google_clean.Preis;SUM REVIEW COUNT;PRICE_NUMERIC;WEIGHTED RATING;Lage
2734;Restaurant Square;Hammerweg 1;;22;;Wallisellen;8304;Aglo.;;3.9;3.9;Google;Restaurant Square;No;Restaurant;;;Hammerweg 1;Restaurant;Restaurant, Restaurant;k. A.;22;0;4.064285714;Aglo.
2735;Restaurant Strassi;Uetlibergstrasse 301;;1;;Zürich;8036;Kreis 4;;5;5;Google;Restaurant Strassi;No;Buffet;;;Uetlibergstrasse 301;Buffet;Buffet, Buffet;k. A.;1;0;4.280952381;Zentrum
2736;Restaurant Tara;Industriestrasse 24;;50;;Dietlikon;8305;Aglo.;;4.8;4.8;Google;Restaurant Tara;No;Panasiatisch;;;Industriestrasse 24;Panasiatisch;Panasiatisch, Panasiatisch;k. A.;50;0;4.641428571;Aglo.
2737;Restaurant Tüfenegg;Dufourstrasse 154;;269;€€ - €€€;Zürich;8008;Kreis 8;;4.5;4.5;Google;Restaurant Tüfenegg;No;Restaurant;;;Dufourstrasse 154;Restaurant;Restaurant, Restaurant;Mäßig teuer;269;3;4.482352941;Zentrum
2738;Restaurant Zeughauskeller;Bahnhofstrasse 28A;;10869;;Zürich;8001;Kreis 1;;4.4;4.4;Google;Restaurant Zeughauskeller;No;Schweizerisch;;;Bahnhofstrasse 28A;Schweizerisch;Schweizerisch, Schweizerisch;k. A.;10869;0;4.399715309;Zentrum
2739;Restaurant zum Grünen Glas;u. Zäune 15;;350;€€ - €€€;Zürich;8001;Kreis 1;;4.4;4.4;Google;Restaurant zum Grünen Glas;No;Restaurant;;;u. Zäune 15;Restaurant;Restaurant, Restaurant;Teuer;350;3;4.391621622;Zentrum
2740;Restaurant,Pinseria,Steakhouse Friedbrunnen;Püntstrasse 9;;254;€€ - €€€;Zürich;8047;Kreis 9;;4.5;4.5;Google;Restaurant,Pinseria,Steakhouse Friedbrunnen;No;Steak;;;Püntstrasse 9;Steak;Steak, Steak;Mäßig teuer;254;3;4.481386861;Zentrum
2741;Restaurante Lumar;Limmattalstrasse 206;;53;;Zürich;8049;Kreis 10;;4.5;4.5;Google;Restaurante Lumar;No;Brasilianisch;;;Limmattalstrasse 206;Brasilianisch;Brasilianisch, Brasilianisch;Price information not available;53;0;4.430136986;Zentrum
2742;Rheinfelder Bierhaus;Marktgasse 19;;484;€€ - €€€;Zürich;8001;Kreis 1;;4.3;4.3;Google;Rheinfelder Bierhaus;No;Brauhaus;;;Marktgasse 19;Brauhaus;Brauhaus, Brauhaus;Mäßig teuer;484;3;4.29781746;Zentrum
2743;Rice Up! ETH;HIT  Wolfang-Pauli-Strasse 27 E 31;;290;;Zürich;8049;Kreis 10;;4.4;4.4;Google;Rice Up! ETH;No;Take Away;;;HIT  Wolfang-Pauli-Strasse 27 E 31;Take Away;Take Away, Take Away;Price information not available;290;0;4.39;Zentrum
2744;Rice Up! Hauptbahnhof;Museumstrasse 1;;640;;Zürich;8001;Kreis 1;;4.1;4.1;Google;Rice Up! Hauptbahnhof;No;Take Away;;;Museumstrasse 1;Take Away;Take Away, Take Away;k. A.;640;0;4.104393939;Zentrum
2745;Rice Up! Oerlikon;Hofwiesenstrasse 378;;128;;Zürich;8050;Kreis 11;;4.1;4.1;Google;Rice Up! Oerlikon;No;Asiatisch;;;Hofwiesenstrasse 378;Asiatisch;Asiatisch, Asiatisch;k. A.;128;0;4.119594595;Zentrum
2746;Ristorante D’Aurora;Rotwandstrasse 42;;140;;Zürich;8004;Kreis 4;;4.6;4.6;Google;Ristorante D’Aurora;No;Italienisch;;;Rotwandstrasse 42;Italienisch;Italienisch, Italienisch;Price information not available;140;0;4.555625;Zentrum
2747;Ristorante La Rosa Bianca;Dübendorfstrasse 24;;7;;Zürich;8051;Kreis 12;;5;5;Google;Ristorante La Rosa Bianca;No;Restaurant;;;Dübendorfstrasse 24;Restaurant;Restaurant, Restaurant;Price information not available;7;0;4.440740741;Zentrum
2748;Ristorante La Stazione Oerlikon;Ohmstrasse 21;;5;;Zürich;8050;Kreis 11;;4;4;Google;Ristorante La Stazione Oerlikon;No;Italienisch;;;Ohmstrasse 21;Italienisch;Italienisch, Italienisch;Price information not available;5;0;4.196;Zentrum
2749;Rodi;Winterthurerstrasse 539;;241;;Zürich;8051;Kreis 12;;4.1;4.1;Google;Rodi;No;Restaurant;;;Winterthurerstrasse 539;Restaurant;Restaurant, Restaurant;Price information not available;241;0;4.111111111;Zentrum
2750;roots Lintheschergasse;Lintheschergasse 15;;673;;Zürich;8001;Kreis 1;;4.5;4.5;Google;roots Lintheschergasse;No;Vegan;;;Lintheschergasse 15;Vegan;Vegan, Vegan;k. A.;673;0;4.492640693;Zentrum
2751;Rössli Albisrieden;Albisriederstrasse 379;;178;€€ - €€€;Zürich;8047;Kreis 9;;4.7;4.7;Google;Rössli Albisrieden;No;Schweizerisch;;;Albisriederstrasse 379;Schweizerisch;Schweizerisch, Schweizerisch;Mäßig teuer;178;3;4.654040404;Zentrum
2752;Roter Delfin;Langstrasse 31;;51;;Zürich;8004;Kreis 4;;4.7;4.7;Google;Roter Delfin;No;Restaurant;;;Langstrasse 31;Restaurant;Restaurant, Restaurant;k. A.;51;0;4.571830986;Zentrum
2753;Royal Take away(Gürel Imbis);Industriestrasse 34;;32;;Dietlikon;8305;Aglo.;;4.3;4.3;Google;Royal Take away(Gürel Imbis);No;Kebabimbiss;;;Industriestrasse 34;Kebabimbiss;Kebabimbiss, Kebabimbiss;k. A.;32;0;4.278846154;Aglo.
2754;RUCOLA Pizzeria;Hardturmstrasse 394;;120;;Zürich;8005;Kreis 5;;4.6;4.6;Google;RUCOLA Pizzeria;No;Pizzeria;;;Hardturmstrasse 394;Pizzeria;Pizzeria, Pizzeria;Price information not available;120;0;4.549285714;Zentrum
2755;Rue de Paris - French Tacos - Zürich's first;Bahnhofplatz 8;;543;;Opfikon;8152;Aglo.;;4.5;4.5;Google;Rue de Paris - French Tacos - Zürich's first;No;Restaurant;;;Bahnhofplatz 8;Restaurant;Restaurant, Restaurant;k. A.;543;0;4.490941385;Aglo.
2756;Sahar Curry Culture;Richtiplatz 3;;437;;Wallisellen;8304;Aglo.;;4.3;4.3;Google;Sahar Curry Culture;No;Pakistanisch;;;Richtiplatz 3;Pakistanisch;Pakistanisch, Pakistanisch;k. A.;437;0;4.297592998;Aglo.
2757;Salento;Albisriederstrasse 226;;305;;Zürich;8047;Kreis 9;;4.2;4.2;Google;Salento;No;Pizza;;;Albisriederstrasse 226;Pizza;Pizza, Pizza;k. A.;305;0;4.202769231;Zentrum
2758;Salman;Glattwiesenstrasse 2;;6;;Zürich;8051;Kreis 12;;3.7;3.7;Google;Salman;No;Fast Food;;;Glattwiesenstrasse 2;Fast Food;Fast Food, Fast Food;Price information not available;6;0;4.119230769;Zentrum
2759;Salotto;Hardturmstrasse 169;;121;;Zürich;8005;Kreis 5;;4.2;4.2;Google;Salotto;No;Restaurant;;;Hardturmstrasse 169;Restaurant;Restaurant, Restaurant;Price information not available;121;0;4.206382979;Zentrum
2760;Sando;Niederdorfstrasse 60;;13;;Zürich;8001;Kreis 1;;4.2;4.2;Google;Sando;No;Restaurant;;;Niederdorfstrasse 60;Restaurant;Restaurant, Restaurant;Price information not available;13;0;4.227272727;Zentrum
2761;Santa Lucia Lieferservice;Hönggerstrasse 115;;32;;Zürich;8037;Kreis 10;;3.9;3.9;Google;Santa Lucia Lieferservice;No;Bringdienst für Essen;;;Hönggerstrasse 115;Bringdienst für Essen;Bringdienst für Essen, Bringdienst für Essen;Price information not available;32;0;4.032692308;Zentrum
2762;Santaco;Augustinergasse 28;;50;;Zürich;8001;Kreis 1;;4.9;4.9;Google;Santaco;No;Tacos;;;Augustinergasse 28;Tacos;Tacos, Tacos;Price information not available;50;0;4.712857143;Zentrum
2763;Sapori d'Italia;Airport Cir;;100;;Kloten;8058;Kreis 11;;4.2;4.2;Google;Sapori d'Italia;No;Restaurant;;;Airport Cir;Restaurant;Restaurant, Restaurant;k. A.;100;0;4.2075;Zentrum
2764;Sarajevska Ćevabdžinica;Freilagerstrasse 1;;253;;Zürich;8047;Kreis 9;;4.5;4.5;Google;Sarajevska Ćevabdžinica;No;Osteuropäisch;;;Freilagerstrasse 1;Osteuropäisch;Osteuropäisch, Osteuropäisch;k. A.;253;0;4.481318681;Zentrum
2765;Savoy Brasserie & Bar;Poststrasse 12;;156;;Zürich;8001;Kreis 1;;4.5;4.5;Google;Savoy Brasserie & Bar;No;Restaurant;;;Poststrasse 12;Restaurant;Restaurant, Restaurant;Price information not available;156;0;4.471022727;Zentrum
2766;SCHMIDO - Mezzerie Libanaise;Zurlindenstrasse 49;;315;;Zürich;8003;Kreis 3;;4.8;4.8;Google;SCHMIDO - Mezzerie Libanaise;No;Libanesisch;;;Zurlindenstrasse 49;Libanesisch;Libanesisch, Libanesisch;k. A.;315;0;4.766865672;Zentrum
2767;Schokolato;Richtiplatz 2;;323;;Wallisellen;8304;Aglo.;;4.6;4.6;Google;Schokolato;No;Eis;;;Richtiplatz 2;Eis;Eis, Eis;k. A.;323;0;4.579300292;Aglo.
2768;Schützenhaus Werlen;Schützenhausstrasse 15;;145;;Dübendorf;8600;Aglo.;;4.6;4.6;Google;Schützenhaus Werlen;No;Restaurant;;;Schützenhausstrasse 15;Restaurant;Restaurant, Restaurant;k. A.;145;0;4.556969697;Aglo.
2769;Schützenstube;Rohrholzstrasse 53;;3;;Opfikon;8152;Aglo.;;5;5;Google;Schützenstube;No;Restaurant;;;Rohrholzstrasse 53;Restaurant;Restaurant, Restaurant;k. A.;3;0;4.343478261;Aglo.
2770;Sento;Zürichbergstrasse 19;;72;;Zürich;8032;Kreis 7;;4.3;4.3;Google;Sento;No;Italienisch;;;Zürichbergstrasse 19;Italienisch;Italienisch, Italienisch;Price information not available;72;0;4.288043478;Zentrum
2771;Serge Place;Seefeldstrasse 202;;141;€€ - €€€;Zürich;8008;Kreis 8;;4.6;4.6;Google;Serge Place;No;Mediterran;;;Seefeldstrasse 202;Mediterran;Mediterran, Mediterran;Mäßig teuer;141;3;4.555900621;Zentrum
2772;seven nine restaurant;Richtiarkade 7/9;;110;;Wallisellen;8304;Aglo.;;4.6;4.6;Google;seven nine restaurant;No;Restaurant;;;Richtiarkade 7/9;Restaurant;Restaurant, Restaurant;k. A.;110;0;4.545384615;Aglo.
2773;Seven's;Nansenstrasse 16;;218;;Zürich;8050;Kreis 11;;4.1;4.1;Google;Seven's;No;Pizza;;;Nansenstrasse 16;Pizza;Pizza, Pizza;k. A.;218;0;4.112184874;Zentrum
2774;S-Family;Weststrasse 180;;104;;Zürich;8003;Kreis 3;;4.9;4.9;Google;S-Family;No;Restaurant;;;Weststrasse 180;Restaurant;Restaurant, Restaurant;Price information not available;104;0;4.794354839;Zentrum
2775;Shahba Rose Zürich مطعم شهباروز;Schaffhauserstrasse 454;;156;;Zürich;8052;Kreis 11;;4.6;4.6;Google;Shahba Rose Zürich مطعم شهباروز;No;Orientalisch;;;Schaffhauserstrasse 454;Orientalisch;Orientalisch, Orientalisch;k. A.;156;0;4.559659091;Zentrum
2776;Shell;Neue Winterthurerstrasse 15;;32;€€ - €€€;Dietlikon;8305;Aglo.;;4.4;4.4;Google;Shell;No;Tankstelle;;;Neue Winterthurerstrasse 15;Tankstelle;Tankstelle, Tankstelle;Mäßig teuer;32;3;4.340384615;Aglo.
2777;Shiso Burger Zürich;Weite G. 6;;275;;Zürich;8001;Kreis 1;;4.6;4.6;Google;Shiso Burger Zürich;No;Restaurant;;;Weite G. 6;Restaurant;Restaurant, Restaurant;Price information not available;275;0;4.575932203;Zentrum
2778;Siam Square Bistro;Boulevard Lilienthal 65;;46;;Opfikon;8152;Aglo.;;4.3;4.3;Google;Siam Square Bistro;No;Thailändisch;;;Boulevard Lilienthal 65;Thailändisch;Thailändisch, Thailändisch;k. A.;46;0;4.283333333;Aglo.
2779;Siam Square Bistro 05;Boulevard Lilienthal 5;;140;;Opfikon;8152;Aglo.;;4.5;4.5;Google;Siam Square Bistro 05;No;Thailändisch;;;Boulevard Lilienthal 5;Thailändisch;Thailändisch, Thailändisch;k. A.;140;0;4.468125;Aglo.
2780;SIGN eat & drink;Bahnhofstrasse 6;;238;€€ - €€€;Wallisellen;8304;Aglo.;;4.7;4.7;Google;SIGN eat & drink;No;Schweizerisch;;;Bahnhofstrasse 6;Schweizerisch;Schweizerisch, Schweizerisch;Mäßig teuer;238;3;4.664728682;Aglo.
2781;SIGN GRILL;Bahnhofstrasse 8;;2;;Wallisellen;8304;Aglo.;;5;5;Google;SIGN GRILL;No;Barbecue;;;Bahnhofstrasse 8;Barbecue;Barbecue, Barbecue;k. A.;2;0;4.313636364;Aglo.
2782;SIGN KITCHEN CLUB;Bahnhofstrasse 8;;1;;Wallisellen;8304;Aglo.;;5;5;Google;SIGN KITCHEN CLUB;No;Restaurant;;;Bahnhofstrasse 8;Restaurant;Restaurant, Restaurant;k. A.;1;0;4.280952381;Aglo.
2783;Silex - Restaurant mit Wein-Fokus;Freyastrasse 3;;228;;Zürich;8004;Kreis 4;;4.6;4.6;Google;Silex - Restaurant mit Wein-Fokus;No;Moderne europäische Küche;;;Freyastrasse 3;Moderne europäische Küche;Moderne europäische Küche, Moderne europäische Küche;k. A.;228;0;4.571370968;Zentrum
2784;Silk - Restaurant & Bar;Falkenstrasse 6;;141;;Zürich;8008;Kreis 8;;4.4;4.4;Google;Silk - Restaurant & Bar;No;Restaurant;;;Falkenstrasse 6;Restaurant;Restaurant, Restaurant;k. A.;141;0;4.380745342;Zentrum
2785;SimSim Restaurant;Schwamendingenstrasse 16;;646;€€ - €€€;Zürich;8050;Kreis 11;;4.8;4.8;Google;SimSim Restaurant;No;Libanesisch;;;Schwamendingenstrasse 16;Libanesisch;Libanesisch, Libanesisch;Mäßig teuer;646;3;4.783333333;Zentrum
2786;Sina's Backstube;Forchstrasse 193;;91;;Zürich;8032;Kreis 7;;4.6;4.6;Google;Sina's Backstube;No;Restaurant;;;Forchstrasse 193;Restaurant;Restaurant, Restaurant;Price information not available;91;0;4.536036036;Zentrum
2787;Sir Andrews;Siewerdtstrasse 73;;7;;Zürich;8050;Kreis 11;;4.4;4.4;Google;Sir Andrews;No;Amerikanisch;;;Siewerdtstrasse 73;Amerikanisch;Amerikanisch, Amerikanisch;Price information not available;7;0;4.285185185;Zentrum
2788;Soul | Creative Kitchen Bar;Limmatquai 94;;135;;Zürich;8001;Kreis 1;;4.8;4.8;Google;Soul | Creative Kitchen Bar;No;Bistro;;;Limmatquai 94;Bistro;Bistro, Bistro;Price information not available;135;0;4.728387097;Zentrum
2789;Sound;Wallisellenstrasse 45;;2;;Zürich;8050;Kreis 11;;4.5;4.5;Google;Sound;No;Gehobene Küche;;;Wallisellenstrasse 45;Gehobene Küche;Gehobene Küche, Gehobene Küche;Price information not available;2;0;4.268181818;Zentrum
2790;Spice Garden;Wehntalerstrasse 544;;145;;Zürich;8046;Kreis 11;;3.8;3.8;Google;Spice Garden;No;Indisch;;;Wehntalerstrasse 544;Indisch;Indisch, Indisch;k. A.;145;0;3.853939394;Zentrum
2791;Spice Village;Wilstrasse 100 Dübendorf;;108;;Dübendorf;8600;Aglo.;;4.9;4.9;Google;Spice Village;No;Indisch;;;Wilstrasse 100 Dübendorf;Indisch;Indisch, Indisch;k. A.;108;0;4.79765625;Aglo.
2792;SPIGA Foodcourt Zürich HB;Bahnhofplatz ShopVille  Etage U1 Zürich HB,  Museumstrasse 1;;88;;Zürich;8001;Kreis 1;;3.5;3.5;Google;SPIGA Foodcourt Zürich HB;No;Restaurant;;;Bahnhofplatz ShopVille  Etage U1 Zürich HB,  Museumstrasse 1;Restaurant;Restaurant, Restaurant;Price information not available;88;0;3.637962963;Zentrum
2793;Sprössling Kafi & Beck;Hotzestrasse 65;;354;;Zürich;8006;Kreis 6;;4.6;4.6;Google;Sprössling Kafi & Beck;No;Bäckerei;;;Hotzestrasse 65;Bäckerei;Bäckerei, Bäckerei;Price information not available;354;0;4.581016043;Zentrum
2794;Spuntino;Seefeldstrasse 187;;518;;Zürich;8008;Kreis 8;;4.2;4.2;Google;Spuntino;No;Restaurant;;;Seefeldstrasse 187;Restaurant;Restaurant, Restaurant;Price information not available;518;0;4.201672862;Zentrum
2795;Stargrill;Alte Dübendorferstrasse 17;;9;;Dietlikon;8305;Aglo.;;4.6;4.6;Google;Stargrill;No;Imbiss;;;Alte Dübendorferstrasse 17;Imbiss;Imbiss, Imbiss;k. A.;9;0;4.355172414;Aglo.
2796;Stazione Paradiso;Wasserwerkstrasse 89A;;700;€€ - €€€;Zürich;8037;Kreis 10;;4.4;4.4;Google;Stazione Paradiso;No;Grillrestaurant;;;Wasserwerkstrasse 89A;Grillrestaurant;Grillrestaurant, Grillrestaurant;Mäßig teuer;700;3;4.395694444;Zentrum
2797;Sternen Bar;Strehlgasse 7;;37;€€ - €€€;Dübendorf;8600;Aglo.;;4.3;4.3;Google;Sternen Bar;No;Restaurant;;;Strehlgasse 7;Restaurant;Restaurant, Restaurant;Mäßig teuer;37;3;4.280701754;Aglo.
2798;Sternen Grill + Sternen Grill Restaurant im oberen Stock;Theaterstrasse 22;;4635;;Zürich;8001;Kreis 1;;4.4;4.4;Google;Sternen Grill + Sternen Grill Restaurant im oberen Stock;No;Take Away;;;Theaterstrasse 22;Take Away;Take Away, Take Away;k. A.;4635;0;4.399334049;Zentrum
2799;Storchen Zürich - Lifestyle Boutique Hotel;Weinplatz 2;;2531;;Zürich;8001;Kreis 1;;4.6;4.6;Google;Storchen Zürich - Lifestyle Boutique Hotel;No;Restaurant;;;Weinplatz 2;Restaurant;Restaurant, Restaurant;k. A.;2531;0;4.597216778;Zentrum
2800;Stübli;Dietlikonerstrasse 1;;57;;Opfikon;8152;Aglo.;;4.4;4.4;Google;Stübli;No;Schweizerisch;;;Dietlikonerstrasse 1;Schweizerisch;Schweizerisch, Schweizerisch;k. A.;57;0;4.35974026;Aglo.
2801;Style Thai;Schoffelgasse 3;;354;;Zürich;8001;Kreis 1;;4.2;4.2;Google;Style Thai;No;Thailändisch;;;Schoffelgasse 3;Thailändisch;Thailändisch, Thailändisch;k. A.;354;0;4.202406417;Zentrum
2802;Suan Long;Tessinerplatz 12;;368;€€ - €€€;Zürich;8002;Kreis 2;;3.6;3.6;Google;Suan Long;No;Chinesisch;;;Tessinerplatz 12;Chinesisch;Chinesisch, Chinesisch;Mäßig teuer;368;3;3.633247423;Zentrum
2803;Suan Long;Hofwiesenstrasse 350;;102;€€ - €€€;Zürich;8050;Kreis 11;;3.4;3.4;Google;Suan Long;No;Asiatisch;;;Hofwiesenstrasse 350;Asiatisch;Asiatisch, Asiatisch;Mäßig teuer;102;3;3.53852459;Zentrum
2804;Subway;Sihlstrasse 99;;769;;Zürich;8001;Kreis 1;;4.2;4.2;Google;Subway;No;Sandwich;;;Sihlstrasse 99;Sandwich;Sandwich, Sandwich;k. A.;769;0;4.201140684;Zentrum
2805;Subway;Ohmstrasse 21;;332;;Zürich;8050;Kreis 11;;4.1;4.1;Google;Subway;No;Sandwich;;;Ohmstrasse 21;Sandwich;Sandwich, Sandwich;Price information not available;332;0;4.108238636;Zentrum
2806;Subway Zürich HB;Halle Landesmuseum,  Zürich Hauptbahnhof;;672;;Zürich;8001;Kreis 1;;4.7;4.7;Google;Subway Zürich HB;No;Sandwich;;;Halle Landesmuseum,  Zürich Hauptbahnhof;Sandwich;Sandwich, Sandwich;Price information not available;672;0;4.686849711;Zentrum
2807;Sujan AG;Neugutstrasse 45;;1;;Dübendorf;8600;Aglo.;;5;5;Google;Sujan AG;No;Uruguayisch;;;Neugutstrasse 45;Uruguayisch;Uruguayisch, Uruguayisch;k. A.;1;0;4.280952381;Aglo.
2808;Summergarte;Militärstrasse 49;;278;;Zürich;8004;Kreis 4;;4.6;4.6;Google;Summergarte;No;Schweizerisch;;;Militärstrasse 49;Schweizerisch;Schweizerisch, Schweizerisch;k. A.;278;0;4.576174497;Zentrum
2809;SU-MO Zürich, Sushi, Momos & Curry;Birmensdorferstrasse 200;;26;;Zürich;8003;Kreis 3;;4.4;4.4;Google;SU-MO Zürich, Sushi, Momos & Curry;No;Asiatisch;;;Birmensdorferstrasse 200;Asiatisch;Asiatisch, Asiatisch;k. A.;26;0;4.332608696;Zentrum
2810;SUPPELADE!;Lagerstrasse 119;;42;;Zürich;8004;Kreis 4;;4.9;4.9;Google;SUPPELADE!;No;Take Away;;;Lagerstrasse 119;Take Away;Take Away, Take Away;Price information not available;42;0;4.688709677;Zentrum
2811;Sushi Bar & Café URAMAKIYA;Steinstrasse 72;;156;;Zürich;8003;Kreis 3;;4.7;4.7;Google;Sushi Bar & Café URAMAKIYA;No;Japanisch;;;Steinstrasse 72;Japanisch;Japanisch, Japanisch;k. A.;156;0;4.648295455;Zentrum
2812;Sushi City;Kirchgasse 27;;29;€;Kloten;8302;Aglo.;;4;4;Google;Sushi City;No;Sushi;;;Kirchgasse 27;Sushi;Sushi, Sushi;Günstig;29;1;4.1;Aglo.
2813;Sushi Zürich;Seestrasse 331;;25;;Zürich;8038;Kreis 2;;4.2;4.2;Google;Sushi Zürich;No;Echte japanische Küche;;;Seestrasse 331;Echte japanische Küche;Echte japanische Küche, Echte japanische Küche;Price information not available;25;0;4.22;Zentrum
2814;SV Restaurant;Binzring 17;;2;;Zürich;8045;Kreis 3;;4;4;Google;SV Restaurant;No;Restaurant;;;Binzring 17;Restaurant;Restaurant, Restaurant;k. A.;2;0;4.222727273;Zentrum
2815;Swiss WineArt WeinArt AG;Imbisbühlstrasse 7;;6;;Zürich;8049;Kreis 10;;3.3;3.3;Google;Swiss WineArt WeinArt AG;No;Weingeschäft;;;Imbisbühlstrasse 7;Weingeschäft;Weingeschäft, Weingeschäft;Price information not available;6;0;4.026923077;Zentrum
2816;Taj Palace;Hönggerstrasse 25;;295;;Zürich;8037;Kreis 10;;3.8;3.8;Google;Taj Palace;No;Indisch;;;Hönggerstrasse 25;Indisch;Indisch, Indisch;Price information not available;295;0;3.828253968;Zentrum
2817;Take Away - Zürich - Wiedikon M-Märt;Birmensdorferstrasse 320;;3;;Zürich;8055;Kreis 3;;3.7;3.7;Google;Take Away - Zürich - Wiedikon M-Märt;No;Take Away;;;Birmensdorferstrasse 320;Take Away;Take Away, Take Away;k. A.;3;0;4.173913043;Zentrum
2818;Take Away Anytime;Langstrasse 18;;80;;Zürich;8004;Kreis 4;;3.3;3.3;Google;Take Away Anytime;No;Fast Food;;;Langstrasse 18;Fast Food;Fast Food, Fast Food;Price information not available;80;0;3.489;Zentrum
2819;Take Easy Thai Take Away;Stampfenbachstrasse 63;;125;;Zürich;8006;Kreis 6;;4.2;4.2;Google;Take Easy Thai Take Away;No;Take Away;;;Stampfenbachstrasse 63;Take Away;Take Away, Take Away;Price information not available;125;0;4.206206897;Zentrum
2820;Tannenbar;Tannenstrasse 17;;160;;Zürich;8006;Kreis 6;;4.1;4.1;Google;Tannenbar;No;Bistro;;;Tannenstrasse 17;Bistro;Bistro, Bistro;Price information not available;160;0;4.116111111;Zentrum
2821;Taverna Tabula Rasa;Zwinglistrasse 7;;115;;Zürich;8004;Kreis 4;;4.4;4.4;Google;Taverna Tabula Rasa;No;Italienisch;;;Zwinglistrasse 7;Italienisch;Italienisch, Italienisch;Price information not available;115;0;4.377037037;Zentrum
2822;Tenz Momo Oerlikon;Hofwiesenstrasse 349;;10;;Zürich;8050;Kreis 11;;3.9;3.9;Google;Tenz Momo Oerlikon;No;Asiatisch;;;Hofwiesenstrasse 349;Asiatisch;Asiatisch, Asiatisch;Price information not available;10;0;4.13;Zentrum
2823;Terra Verde – Biologische Lebensmittel und Weine aus Italien;Am Wasser 55;;24;;Zürich;8049;Kreis 10;;4.9;4.9;Google;Terra Verde – Biologische Lebensmittel und Weine aus Italien;No;Lebensmittelhändler;;;Am Wasser 55;Lebensmittelhändler;Lebensmittelhändler, Lebensmittelhändler;Price information not available;24;0;4.602272727;Zentrum
2824;Thai Style Restaurant - Zürich;Flurstrasse 55;;32;;Zürich;8048;Kreis 9;;4.4;4.4;Google;Thai Style Restaurant - Zürich;No;Thailändisch;;;Flurstrasse 55;Thailändisch;Thailändisch, Thailändisch;Price information not available;32;0;4.340384615;Zentrum
2825;Thai Style Restaurant Kloten;Kirchgasse 27;;371;€€ - €€€;Kloten;8302;Aglo.;;4.1;4.1;Google;Thai Style Restaurant Kloten;No;Thailändisch;;;Kirchgasse 27;Thailändisch;Thailändisch, Thailändisch;Mäßig teuer;371;3;4.10741688;Aglo.
2826;The Artisan;Nordbrücke 4;;1039;€€ - €€€;Zürich;8037;Kreis 10;;4.3;4.3;Google;The Artisan;No;Restaurant;;;Nordbrücke 4;Restaurant;Restaurant, Restaurant;Mäßig teuer;1039;3;4.298961284;Zentrum
2827;The BAB;Talstrasse 58;;486;;Zürich;8001;Kreis 1;;4.7;4.7;Google;The BAB;No;Restaurant;;;Talstrasse 58;Restaurant;Restaurant, Restaurant;Price information not available;486;0;4.68201581;Zentrum
2828;The Bagel Shop;Nüschelerstrasse 1;;79;;Zürich;8001;Kreis 1;;4.5;4.5;Google;The Bagel Shop;No;Take Away;;;Nüschelerstrasse 1;Take Away;Take Away, Take Away;k. A.;79;0;4.448484848;Zentrum
2829;The Dolder Grand;Kurhausstrasse 65;;3146;;Zürich;8032;Kreis 7;;4.7;4.7;Google;The Dolder Grand;No;Restaurant;;;Kurhausstrasse 65;Restaurant;Restaurant, Restaurant;Price information not available;3146;0;4.697125711;Zentrum
2830;The Gallery Restaurant;Flughafen;;136;;Kloten;8302;Aglo.;;4;4;Google;The Gallery Restaurant;No;Asiatisch;;;Flughafen;Asiatisch;Asiatisch, Asiatisch;k. A.;136;0;4.031410256;Aglo.
2831;The Grill Cave;Brandschenkesteig 12;;88;;Zürich;8002;Kreis 2;;4.9;4.9;Google;The Grill Cave;No;Hamburger;;;Brandschenkesteig 12;Hamburger;Hamburger, Hamburger;Price information not available;88;0;4.778703704;Zentrum
2832;The Lemon Grass;Universitätstrasse 31;;96;;Zürich;8006;Kreis 6;;4.3;4.3;Google;The Lemon Grass;No;Thailändisch;;;Universitätstrasse 31;Thailändisch;Thailändisch, Thailändisch;Price information not available;96;0;4.290517241;Zentrum
2833;The Lemon Grass;Stampfenbachstrasse 133;;23;;Zürich;8006;Kreis 6;;4;4;Google;The Lemon Grass;No;Thailändisch;;;Stampfenbachstrasse 133;Thailändisch;Thailändisch, Thailändisch;Price information not available;23;0;4.113953488;Zentrum
2834;The Lion Pub;Oetenbachgasse 6;;947;;Zürich;8001;Kreis 1;;4.3;4.3;Google;The Lion Pub;No;Restaurant;;;Oetenbachgasse 6;Restaurant;Restaurant, Restaurant;k. A.;947;0;4.298862461;Zentrum
