Name,Country,Year,Price,Rating,Rating Counter,Tastes
Médoc AOC Château Laffitte Laujac,Frankreich,2021,8.95,3.6,6327,"['69.4879%', '72.8185%', '2.63008%', '73.3591%']"
Primitivo di Manduria DOP Riserva Concura,Italien,2018,29.50,4.3,2195,"['69.5342%', '21.7177%', '47.2047%', '11.4754%']"
Saint-Chinian AOC Bardou Laurent Miquel,Frankreich,2016,15.50,4.0,709,"['66.7528%', '60.9864%', '5.68182%', '63.9593%']"
Saint-Émilion Grand Cru AOC L'Hirondelle de Faugères,Frankreich,2019,14.95,3.8,991,"['72.8878%', '56.7579%', '13.6607%', '55.4135%']"
Teperberg Cabernet Sauvignon Koscher,Efrat,,19.80,3.7,1360,"['73.3739%', '48.5393%', '16.0153%', '44.213%']"
Ticino DOC Merlot Roncobello Valsangiacomo,Schweiz,2020,20.95,3.6,810,"['56.5778%', '44.6994%', '4.22123%', '45.1937%']"
Vinho Regional Alentejano Reserva Herdade do Rocim,Portugal,2020,21.95,4.0,3377,"['68.9269%', '45.5186%', '12.7211%', '47.0533%']"
Barolo Paesi Tuoi DOCG,Italien,2018,24.95,3.9,4495,"['62.4284%', '75.3388%', '4.1007%', '79.0738%']"
Bio Naturaplan Terra Alpina Vino Rosso,Europa,2021,14.95,3.7,432,"['63.5%', '50.625%', '4.74022%', '80.3272%']"
Bündner Pinot Noir Cottinelli,Schweiz,2022,10.95,3.5,58,"['0px', '17.5%', '0px', '80%']"
Chambolle-Musigny AOC Les Cras Domaine Antonin Guyon,Frankreich,2020,59.95,4.2,1163,"['39.8996%', '32.892%', '4.25604%', '70.9291%']"
Château Pey La Tour Bordeaux AOC,Frankreich,2021,6.95,3.5,11224,"['63.9309%', '55.4998%', '4.85544%', '61.9239%']"
Le Dix de Los Vascos Domaines Barons de Rothschild,Chile,2018,49.95,4.2,6392,"['73.103%', '49.8047%', '11.6147%', '45.6458%']"
Red Blend Clancy's Peter Lehmann,Australien,2017,8.75,3.6,7376,"['77.694%', '47.7018%', '20.1441%', '41.2907%']"
Ribera del Duero DO Tempranillo Roble Pata Negra,Spanien,2022,6.70,3.5,231,"['54.7243%', '62.0093%', '8.01852%', '52.5432%']"
Ticino DOC Merlot Ligornetto,Schweiz,2021,46.50,4.2,3132,"['59.8601%', '39.3044%', '12.4251%', '46.933%']"
Toscana IGT Potenti Petra Wine,Italien,2021,28.95,4.1,2750,"['55.7378%', '45.4854%', '11.6917%', '48.865%']"
Vignoble Mayard Châteauneuf-du-Pape AOP La Crau de ma Mère,Frankreich,2019,44.95,4.2,1850,"['85%', '41.1242%', '10.4812%', '44.292%']"
Vino Nobile di Montepulciano Riserva DOCG Tenuta Trerose,Italien,2018,18.95,3.6,1186,"['54.3818%', '55.9498%', '4.24601%', '66.1033%']"
Aglianico del Vulture DOC Piano del Cerro,Italien,2020,17.95,4.2,15578,None
Château Haut-Bages Libéral Pauillac AOC 5ème Cru Classé,Frankreich,2017,47.50,4.1,19100,None
Douro DOC Reserva Blend Quinta Nova,Portugal,2021,23.95,4.2,6873,None
Efrat Judean Hills Red Koscher,Efrat,,14.50,3.1,207,"['42.5%', '46.6667%', '9.16667%', '46.6667%']"
Gevrey-Chambertin AOC La Justice A. Guyon,Frankreich,2021,49.95,4.2,2788,"['41.2572%', '34.2849%', '7.16728%', '72.3323%']"
Malbec Gran Reserva Mendoza Vineyards,Argentinien,2018,17.95,3.9,9180,"['64.5358%', '25.1786%', '14.9646%', '35.1614%']"
Primitivo di Manduria DOP Imperio Feudo,Italien,2020,22.95,4.2,7467,"['69.5596%', '24.2291%', '40.7958%', '13.3968%']"
Priorat DOQ Plaer Ritme Cellar,Spanien,2021,29.95,3.9,8229,"['84.5273%', '48.659%', '10.0506%', '53.3574%']"
Rioja DOCa Gran Reserva Imperial Bodegas Cune,Spanien,2016,65.00,4.1,92276,"['61.9754%', '58.0479%', '8.25273%', '59.6461%']"
Rioja DOCa Reserva Ardanza La Rioja Alta,Spanien,2017,32.95,4.3,77806,None
Ticino DOC Merlot Roncobello Valsangiacomo,Schweiz,2019,20.95,3.6,810,"['56.5778%', '44.6994%', '4.22123%', '45.1937%']"
Ticino DOC Oro Rosso Tenimento dell'Ör,Schweiz,2019,19.50,3.8,629,None
Pays Gamay de Romandie Rubiette,Schweiz,,3.60,2.8,131,"['29.7972%', '10.8679%', '20.8302%', '79.3774%']"
Carignano del Sulcis DOC Superiore Terre Brune Cantina di Santadi,Italien,2018,43.00,4.2,13477,"['81.4587%', '44.5607%', '30.1556%', '28.3272%']"
Chianti Classico DOCG Gran Selezione Badia a Passignano,Italien,2020,44.95,4.2,27871,"['49.9173%', '55.6974%', '8.67075%', '62.3311%']"
Chianti DOCG Selezione Donatello,Italien,2022,4.95,3.1,214,"['38.4917%', '53.7104%', '0.07292%', '65.4938%']"
Don Mendo Reserva Cariñena DO,Spanien,2018,9.95,3.7,6565,"['64.4852%', '38.5327%', '7.43857%', '41.7223%']"
España Memento Mori Bodegas Cvne,Spanien,2020,9.95,3.9,163,"['61.1035%', '41.1293%', '27.4526%', '37.7026%']"
Magnum Rioja DOCa Reserva Marqués de Riscal,Spanien,2019,34.95,4.1,227151,"['63.8968%', '59.2479%', '9.3505%', '59.4017%']"
Mendoza Vineyards Malbec Selección,Argentinien,2022,12.95,3.4,127,"['67.7944%', '26.8649%', '18.0686%', '28.1734%']"
Naturaplan Bio Bergerac AOC Mirabelle du Château de la Jaubertie,Frankreich,2020,15.95,3.9,1302,"['79.8331%', '56.183%', '22.8978%', '75.8614%']"
Piemonte DOC Barbera Amaranto Borgovecchio,Italien,2020,6.95,3.0,249,"['52.9944%', '22.8848%', '2.73315%', '63.0028%']"
Valais AOC Pinot Noir Valisiana,Schweiz,2020,6.95,3.3,169,"['0px', '19.1108%', '0px', '70.6933%']"
Zürich AOC Goldküste Pinot Noir Cabernet,Schweiz,2022,13.95,4.4,15,None
Zürich AOC Pinot Noir Kümin,Schweiz,2022,14.95,3.7,80,"['0px', '17.5%', '0px', '72.8572%']"
St-Estèphe AOC Château Lilian Ladouys,Frankreich,2016,28.95,3.9,17978,None
Château La Gurgue Margaux AOC,Frankreich,2021,24.95,3.9,3792,"['60.5863%', '62.6031%', '8.12439%', '68.8963%']"
Chianti Classico DOCG Riserva Ducale Ruffino,Italien,2020,34.00,3.9,59263,None
Côtes de Bordeaux Castillon AOC Château Cap de Faugères,Frankreich,2017,16.95,3.7,5848,None
Montefalco DOCG Sagrantino Scacciadiavoli,Italien,2017,19.95,4.1,6730,"['58.5678%', '53.2625%', '7.57991%', '45.9689%']"
Morellino di Scansano IGT Poggio Valente Fattoria Le Pupille,Italien,2019,35.50,3.7,9814,None
Pro Montagna Pinot Noir Valais AOC,Schweiz,2022,17.95,3.0,10,None
Pro Montagna Pinot Noir Valais AOC,Schweiz,2023,17.95,3.0,10,None
Terre Siciliane IGT Nero d'Avola Riserva Corvo Duca di Salaparuta,Italien,2020,12.95,3.8,7051,"['75.3488%', '43.6779%', '27.8557%', '33.3478%']"
The Prisoner Napa Valley,USA,2019,72.00,4.4,9335,"['82.5713%', '49.1236%', '12.383%', '49.0816%']"
Ticino DOC Carato Merlot Vini e Distillati Angelo Delea,Schweiz,2020,36.00,4.1,2100,"['62.2259%', '36.5833%', '11.0304%', '41.1104%']"
Valais AOC Pinot Noir Valisiana,Schweiz,,6.95,3.3,169,"['0px', '19.1108%', '0px', '70.6933%']"
Vin de Pays Suisse Akkurat Staatskellerei Zürich,Schweiz,2021,16.50,2.6,26,"['35.0385%', '41.6538%', '32.0385%', '39.5%']"
Zinfandel California Beringer Founders' Estate,USA,2020,16.50,3.8,14558,"['80.6801%', '29.5433%', '40.0241%', '13.0663%']"
Zweigelt Niederösterreich Sandstein Pfaffl,Österreich,2023,12.50,3.6,904,"['41.3113%', '49.1872%', '1.44597%', '61.9814%']"
Aargau AOC Blauburgunder Falkenkönig Weinkeller zum Stauffacher,Schweiz,2021,9.95,3.5,711,"['0px', '17.5846%', '18.8037%', '56.1499%']"
Bordeaux Chateau Les Riganes Kosher,Herzog,,17.50,3.7,825,"['58.6964%', '45.2623%', '1.22409%', '60.3159%']"
Brunello di Montalcino DOCG Castel Giocondo,Italien,2018,57.00,4.3,59818,"['48.4157%', '57.4055%', '6.65578%', '64.1591%']"
Château Belgrave Haut-Médoc AOC Grand Cru Classé,Frankreich,2021,19.95,4.0,16952,None
Château Poujeaux Moulis-en-Médoc AOC,Frankreich,2016,44.95,4.0,22535,None
Chianti DOCG Borgovecchio,Italien,2020,15.95,3.3,81,"['42.5%', '67.5%', '0px', '67.9239%']"
Crozes-Hermitage AOP Les Moniers M. Chapoutier,Frankreich,2021,19.95,3.6,1463,"['64.442%', '50.7741%', '4.58333%', '48.7334%']"
Della Robbia Brunello di Montalcino DOCG,Italien,2016,12.95,3.6,3075,"['45.002%', '59.9685%', '17.8452%', '61.5488%']"
Etna DOC Vulkà Rosso Nicosia,Italien,2020,14.50,3.6,1956,"['67.8565%', '42.7498%', '18.9801%', '42.4221%']"
Genève AOC Assemblage Noir Divin Domaine du Paradis,Schweiz,2022,20.95,3.8,480,None
Ladoix 1er Cru Le Bois Roussot,Frankreich,2022,33.50,4.0,436,"['34.7529%', '23.5916%', '3.06452%', '61.1342%']"
Les Dailles Dôle de Salquenen AOC,Schweiz,2021,7.50,3.4,1997,"['12.5218%', '20.739%', '5.98163%', '73.4153%']"
Montsant DO Tinto Acústic Celler,Spanien,2019,15.95,3.9,8840,None
Naturaplan Bio Parco Marano Castel del Monte DOC,Italien,2016,18.50,3.8,495,"['71.0965%', '48.7805%', '23.9219%', '29.9708%']"
Ribera del Duero DO Aalto PS Bodegas y Viñedos Aalto,Spanien,2019,109.00,4.3,848,"['70.0539%', '54.8187%', '14.3124%', '53.9868%']"
Ribera del Duero DO Crianza Pesquera,Spanien,2020,18.70,4.0,60625,None
Rosso di Montalcino DOC Pian delle Vigne,Italien,2020,21.50,3.9,11541,None
Salento IGT Negroamaro Vecchia Torre,Italien,2019,9.95,3.8,2333,"['74.6392%', '34.5959%', '33.2198%', '31.0698%']"
Steinböckler Pinot Noir Malans AOC,Schweiz,2022,18.95,3.5,790,"['12.2495%', '20.136%', '11.4887%', '64.0688%']"
Ticino DOC Merlot Riserva Cagi,Schweiz,2021,9.95,3.5,574,"['61.9539%', '35.9059%', '5.91842%', '45.398%']"
Ticino DOC Selezione d'Ottobre Riserva,Schweiz,2020,19.95,3.7,63,"['53.55%', '35.2286%', '15.4071%', '39.0643%']"
Toscana IGT Saffredi Fattoria le Pupille,Italien,2020,94.50,4.4,11591,None
USA Unshackled Red Blend,USA,2019,24.95,4.0,8227,"['82.1463%', '49.4617%', '13.2219%', '58.1186%']"
Valais AOC Cornalin Maître de Chais,Schweiz,2020,28.95,3.8,633,"['38.6736%', '35.4509%', '11.881%', '54.6026%']"
Valais AOC Dôle Valisiana,Schweiz,2020,5.50,3.1,202,"['41.3095%', '17.5%', '27.0238%', '77.9762%']"
Valais AOC Pinot Noir Vendémiaire,Schweiz,2022,19.95,3.4,1997,"['12.5218%', '20.739%', '5.98163%', '73.4153%']"
Vranac Amanet Vinarija Aleksic,Serbien,2019,13.95,4.0,571,None
Yellow Tail Merlot Casella Family,Australien,2021,8.50,3.3,16264,"['65.04%', '19.8502%', '14.4014%', '10.5702%']"
Alentejano IG Herdade Paco Conde Reserva,Portugal,2018,19.95,4.0,1076,"['76.7422%', '40.8754%', '20.0422%', '39.4729%']"
Alentejo DOC Revelado Herdade do Peso,Portugal,2020,14.95,4.1,481,"['62.5518%', '43.1782%', '22.4102%', '41.1475%']"
Barolo DOCG del Comune di Serralunga d'Alba Tenuta Cucco,Italien,2019,49.00,4.1,4487,None
Bordeaux supérieur AOC Baron Eugène Haussmann,Frankreich,2021,5.95,3.5,5886,"['60.3604%', '52.4116%', '12.9566%', '56.7714%']"
Château d'Armailhac Pauillac AC 5ème Cru Classé,Frankreich,2020,49.95,4.1,31622,"['72.4459%', '71.7912%', '7.21698%', '71.7407%']"
Châteauneuf-du-Pape AOP Cuvée Château des Fines Roches,Frankreich,2016,34.95,4.1,10585,"['81.6669%', '35.808%', '5.34764%', '40.9501%']"
Château Pierre 1er Saint-Emilion AC Grand Cru,Frankreich,2019,24.95,3.9,4589,"['74.6772%', '58.6154%', '5.60711%', '51.1207%']"
Grand Barossa Cabernet Sauvignon Château Tanunda,Australien,2020,19.95,3.9,4119,"['66.766%', '57.8428%', '7.84004%', '54.4493%']"
Joanin-Bécot Castillon Côtes de Bordeaux AOC,Frankreich,2016,29.95,3.9,4336,None
Magnum Valais AOC Syrah Cayas Jean-René Germanier,Schweiz,2020,99.95,3.8,3061,"['64.5458%', '58.5149%', '8.73389%', '55.6124%']"
Malans AOC Pinot Noir Weingut Von Salis,Schweiz,2022,21.50,3.9,534,"['4.45405%', '20.2554%', '12.753%', '77.628%']"
Médoc AOC Château Lousteauneuf,Frankreich,2018,16.95,3.7,2203,"['73.2371%', '73.4598%', '11.9125%', '67.0163%']"
Naturaplan Bio Haut-Médoc Château Micalet,Frankreich,2021,14.95,3.8,1052,"['71.9807%', '74.435%', '7.35429%', '73.328%']"
Piemont Nebbiolo Barbaresco Roncaglia Poderi Colla,Italien,2019,46.95,4.1,573,"['58.2429%', '69.4625%', '0px', '81.0144%']"
Puro Malbec Cabernet Mendoza Dieter Meier,Argentinien,2021,19.95,3.9,3937,"['77.6173%', '43.8177%', '14.2244%', '42.3852%']"
Ribera del Duero DO Conde de San Cristóbal,Spanien,2019,16.45,3.9,14260,"['63.9522%', '50.9235%', '12.3634%', '54.4953%']"
Rioja Faustino Crianza DoCa,Spanien,2019,11.95,3.6,17606,"['55.5115%', '58.0228%', '13.1881%', '57.0037%']"
Shiraz Angels' Share McLaren Vale Two Hands,Australien,2019,27.50,4.0,23353,"['85%', '45.9309%', '20.0915%', '44.1853%']"
Vinho Regional Alentejano Mariana Herdade do Rocim,Portugal,2020,14.95,3.8,14092,"['66.38%', '37.374%', '18.5196%', '39.8407%']"
Waadt Cuvée Murat Le Clos de Céligny,Schweiz,2018,15.70,3.8,43,None
Zinfandel Lodi Brazin,USA,2020,14.50,4.1,30008,None
Amarone della Valpolicella DOCG Bertani,Italien,2020,28.50,4.4,20214,None
Château Cantenac Brown 3ème Cru Classé Margaux AOC,Frankreich,2017,64.95,4.2,18547,"['62.9674%', '64.6199%', '7.10272%', '72.0043%']"
Château Chauvin Saint-Emilion AOC Grand cru classé,Frankreich,2016,49.95,4.0,3688,"['72.4923%', '56.6896%', '8.82249%', '51.7189%']"
Château Haut-Bergey Pessac-Léognan AC,Frankreich,2019,27.50,3.9,10343,None
Château Rouget Pomerol AOC,Frankreich,2016,67.50,4.2,7355,None
Neuchâtel AOC Pinot Noir Domaine de Montmollin,Schweiz,2022,19.50,3.4,342,"['5.34705%', '28.139%', '0.11646%', '73.3106%']"
Neuchâtel AOC Pinot Noir Les Petits Crêts Cave des Coteaux,Schweiz,2022,10.50,3.6,65,"['9.35887%', '21.3165%', '6.27218%', '58.6149%']"
Pro Montagna Valais AOC Dôle Séléction,Schweiz,2023,15.95,3.2,63,"['42.5%', '33.125%', '16%', '80.375%']"
Ticino DOC Merlot Rompidée,Schweiz,2020,39.00,3.5,17560,"['56.0048%', '44.0847%', '14.4239%', '52.4211%']"
Valais AOC Dôle Soleil de Sierre Caves Imesch,Schweiz,2022,9.95,4.0,319,None
Valais AOC Favi Assemblage de Cépages rouges,Schweiz,2020,10.50,3.7,1471,None
Vino Nobile di Montepulciano DOCG Santavenere Triacca,Italien,2018,8.95,3.5,1169,"['44.5004%', '58.5069%', '9.00862%', '65.9017%']"
Bordeaux AC Mouton Cadet Baron Ph de Rothschild,Frankreich,2019,4.95,3.4,215,"['67.2088%', '67.7629%', '0px', '72.799%']"
Château Belgrave Haut-Médoc AC 5ème Cru Classé,Frankreich,2018,39.95,4.0,16952,None
Château Clément Pichon Haut-Médoc AC,Frankreich,2018,29.95,3.9,5198,None
Château du Glana Saint-Julien AC,Frankreich,2017,34.95,3.9,9300,None
Château Fombrauge St-Emilion AOC Grand Cru Classé,Frankreich,2020,37.50,4.1,22360,"['73.471%', '55.0242%', '7.41583%', '51.8486%']"
Château Gloria Saint-Julien AOC,Frankreich,2019,49.95,4.1,31020,None
Château Mangot Saint-Emilion AC Grand Cru,Frankreich,2019,29.95,4.1,5893,"['74.7076%', '59.0289%', '8.12521%', '54.2133%']"
Château Meyney St-Estèphe AOC,Frankreich,2020,37.50,4.0,15561,None
Château Rouget Pomerol AOC,Frankreich,2018,62.50,4.2,7355,None
Fitou AOP Château de Segure,Frankreich,2022,9.95,3.7,2407,"['63.6139%', '55.3114%', '4.22514%', '59.6584%']"
Lovely Merlot Scheiblhofer,Österreich,2022,9.95,3.8,906,"['44.044%', '17.6399%', '35.5047%', '42.3192%']"
Magnum Toscana IGT Le Difese Tenuta San Guido,Italien,2021,49.00,3.8,45975,"['45.6358%', '42.5879%', '6.53265%', '48.2424%']"
Naturaplan Bio Aargau AOC Fricker Blauburgunder,Schweiz,2022,14.50,3.4,28,"['20.125%', '39.75%', '0.125003%', '72.875%']"
Paris Séduction Carignan-Syrah,Frankreich,,2.95,2.9,167,None
Red Blend Clancy's Peter Lehmann,Australien,2019,8.75,3.6,7376,"['77.694%', '47.7018%', '20.1441%', '41.2907%']"
Spätburgunder Baden Alte Reben Weingut Michel,Deutschland,2021,14.95,3.7,414,"['6.54815%', '20.2138%', '0px', '73.5127%']"
Toro DO Vino de Finca Flor de Vetus,Spanien,2018,14.95,3.7,10458,"['73.6354%', '52.6765%', '6.43497%', '38.8816%']"
Valais AOC Humagne Rouge Hurlevent,Schweiz,2021,20.95,3.6,2211,None
Vino Nobile di Montepulciano DOCG Santavenere Triacca,Italien,2017,14.95,3.5,1169,"['44.5004%', '58.5069%', '9.00862%', '65.9017%']"
Vully AOC Pinot Noir Domaine de Villarose,Schweiz,2022,16.95,3.4,112,"['3.57292%', '29.9717%', '0px', '55.5506%']"
Aargau AOC Pinot Noir Besserstein,Schweiz,2022,19.95,3.5,64,"['3.67974%', '21.0719%', '12.7222%', '69.0163%']"
Barbera d'Alba DOC Borgogno,Italien,2021,23.00,3.9,10172,"['55.5157%', '25.0517%', '5.17164%', '64.4132%']"
Bolgheri DOC Azienda Agricola Donne Fittipaldi,Italien,2022,25.50,4.0,4946,"['64.7536%', '63.4921%', '7.52566%', '53.8278%']"
Burgenland Merlot Unplugged Hannes Reeh,Österreich,2019,27.95,4.1,2928,"['50.5033%', '22.8455%', '29.8481%', '43.1413%']"
Cabernet Sauvignon Limited Release Napa Valley Black Stallion,USA,2017,79.95,4.3,2112,None
Château la Prade Francs - Côtes de Bordeaux AC,Frankreich,2018,19.95,3.8,1445,"['68.0753%', '59.5499%', '4.88013%', '63.5656%']"
Château Léoville-Barton 2ème Cru Classé St-Julien AOC,Frankreich,2019,99.00,4.3,40042,None
Château Pierre 1er Saint-Emilion AC Grand Cru,Frankreich,2021,21.50,3.9,4589,"['74.6772%', '58.6154%', '5.60711%', '51.1207%']"
Château Tour des Termes Saint-Estèphe AC,Frankreich,2018,29.95,4.0,5024,None
Chianti Classico DOCG Villa Franchi Triacca,Italien,2018,8.95,3.1,341,"['40.3919%', '59.0572%', '7.35593%', '65.1631%']"
Coteaux Languedoc AOC clos des Nines,Frankreich,2022,11.95,3.7,49,"['64.1059%', '51.1618%', '24.5853%', '53.5559%']"
Magnum Douro DOC Reserva Quinta dos Quatro Ventos,Portugal,2019,33.00,4.2,1265,"['81.3629%', '52.4971%', '14.2174%', '45.1828%']"
Malbec Amalaya Valle Calchaqui,Argentinien,2020,14.95,3.9,4253,"['84.2764%', '56.6742%', '12.5308%', '63.8017%']"
Nuits-Saint-Georges 1er Cru Clos des Argillières 6x 75cl,Frankreich,2023,435.00,4.1,987,"['42.1522%', '32.1884%', '10.6319%', '74.0147%']"
Priorat DOQ Salmos Torres,Spanien,2018,31.95,4.1,22696,"['85%', '48.4508%', '10.7627%', '54.3452%']"
St. Laurent Niederösterreich Wald Pfaffl,Österreich,2021,12.50,3.8,480,"['41.2478%', '18.4238%', '31.1583%', '70.5999%']"
Valais AOC Assemblage Rouge Leon Chai du Baron,Schweiz,2022,19.95,3.8,464,None
Valais AOC Pinot Noir de Salquenen,Schweiz,2022,14.95,3.4,1997,"['12.5218%', '20.739%', '5.98163%', '73.4153%']"
Vinho Regional Alentejano Vinha de San Lázaro João Portugal Ramos,Portugal,2017,29.95,4.1,887,"['65.7051%', '46.822%', '18.7505%', '42.4275%']"
Vinjo Regional Alentejano IGP Planura,Portugal,2022,12.95,3.5,2979,"['62.371%', '42.0141%', '22.7021%', '42.346%']"
Barbera d'Asti Superiore DOCG Balau Baldi,Italien,2017,23.95,4.1,76,"['57.445%', '25.7089%', '2.72632%', '67.5884%']"
Barolo DOCG Prunotto,Italien,2019,41.95,4.0,28268,None
Castel Monte Rosso Riserva DOCG Il Falcone Rivera,Italien,2016,21.50,3.8,8931,None
Château Haut-Bergey Pessac-Léognan AC,Frankreich,2020,29.95,3.9,10343,None
Château Lagrange Saint-Julien 3ème Cru Classé AOC,Frankreich,2018,67.50,4.1,36142,None
Châteauneuf-du-Pape AOC Château Saint-André,Frankreich,2023,22.95,3.8,4057,"['80.3873%', '38.5045%', '7.8588%', '44.3695%']"
Château Paloumey Haut-Médoc AC,Frankreich,2016,19.40,3.9,6102,"['72.2652%', '72.9669%', '5.54017%', '73.2951%']"
Chivite Navarra Coleccion 125,Spanien,2017,29.95,3.9,969,"['67.0592%', '48.519%', '8.44886%', '42.067%']"
Clos des Jacobins Saint-Emilion AOC,Frankreich,2016,43.95,4.1,4427,"['73.8129%', '57.6686%', '9.1109%', '52.5818%']"
Costers del Segre DO Ànima de Raimat,Spanien,2020,14.50,3.8,3932,"['41.814%', '9.43598%', '52.4543%']"
Côtes de Castillon AOC Château d’Aiguilhe,Frankreich,2018,28.50,4.0,11485,None
Côtes du Rhône Luberon Chapoutier,Frankreich,2022,8.95,3.7,32905,"['62.8862%', '47.9837%', '4.93597%', '54.0802%']"
Cottinelli Malanser Pinot Noir AOC,Schweiz,2021,19.95,3.5,200,"['2.35484%', '20.3764%', '1.63307%', '72.1331%']"
Douro DOC Quinta Nova Reserva Blend,Portugal,2020,23.95,4.2,6873,None
Emilia Romagna DOC Lambrusco Concerto Medici Ermete,Italien,2022,16.40,3.8,307,"['42.5%', '42.5%', '80%']"
Haut-Médoc AOC La Pelouse Château Cambon,Frankreich,2017,21.95,3.8,13268,None
Merlot Svizzera IGT Scudo d'Oro,Schweiz,2020,9.50,3.2,112,"['25.334%', '36.6622%', '25.9389%', '41.5954%']"
Moulin-à-Vent AOP Les Michelots,Frankreich,2022,7.95,3.3,534,"['6.19958%', '17.5882%', '7.76156%', '72.5693%']"
Neusiedlersee DAC Zweigelt Scheiblhofer,Österreich,2021,10.95,3.6,1508,"['44.4736%', '47.2182%', '16.6807%', '59.3719%']"
Plavac Mali Barrique Zlatan Otok,Kroatien,2016,23.50,4.1,871,"['67.4124%', '62.0495%', '25.1915%', '73.6458%']"
Pro Montagna Valais AOC Dôle Séléction,Schweiz,2022,15.95,3.2,63,"['42.5%', '33.125%', '16%', '80.375%']"
Rioja DOCa Conde de Valdemar Crianza,Spanien,2019,13.90,3.6,6347,None
Rioja DOCa Pata Negra Crianza,Spanien,2018,11.95,3.6,2991,"['54.6919%', '53.0711%', '18.2231%', '53.9203%']"
Rioja DOCa Reserva In the Name of Wine Bodegas Faustino,Spanien,2018,12.50,4.0,1133,"['52.9424%', '46.5179%', '6.20104%', '47.1602%']"
Shiraz Lily's Garden McLaren Vale Two Hands,Australien,2016,54.95,4.2,4932,None
Terre Domiziane DOC Rosso Roma,Italien,2019,14.95,3.7,27,"['59.3677%', '49.6324%', '17.8677%', '53.3088%']"
Toscana IGT Rosso Danzante,Italien,2021,8.95,3.6,578,"['39.4602%', '35.7249%', '7.36274%', '40.8572%']"
Umbria IGP Rosso Vitiano Falesco,Italien,2021,11.50,3.6,13254,"['45.6111%', '38.7298%', '6.81276%', '45.3865%']"
Valpolicella Classico DOCG Ripasso Superiore Borghetti,Italien,2021,17.90,4.2,162,"['67.381%', '28.4603%', '18.4762%', '17.0595%']"
Volnay 1er Cru Clos des Chênes 6x 75cl,Frankreich,2023,375.00,4.1,2351,"['36.7311%', '26.9355%', '3.79662%', '62.9729%']"
Baden Kaiserstuhl Spätlese Pinot Noir,Deutschland,2022,9.95,3.6,149,"['1.04762%', '18.8512%', '17.8095%', '68.1697%']"
Barbera d'Alba DOC Dina Angelo Negro,Italien,2022,16.50,3.7,1919,"['52.7873%', '27.1913%', '7.87942%', '60.5701%']"
Bolgheri DOC Villa Donoratico Tenuta Argentiera,Italien,2020,41.00,4.1,14869,None
Château de Camensac 5ème Grand Cru Classé Haut-Médoc AOC,Frankreich,2016,39.95,3.9,18195,None
Château du Tertre Margaux AC 5ème Cru Classé,Frankreich,2020,49.95,4.2,23634,None
Château Lynch-Moussas Pauillac AC 5ème Cru Classé,Frankreich,2016,42.50,4.1,19685,None
Château Moulin de Clotte Vieilles Vignes Castillon - Côtes de Bordeaux AC,Frankreich,2016,14.95,4.0,107,"['69.1963%', '50.4813%', '0px', '65.1799%']"
Côtes du Rhône AOC Réserve Famille Perrin,Frankreich,2021,12.95,3.7,39569,"['62.4684%', '46.9349%', '3.03699%', '53.9048%']"
Douro DOC Cooperation Wine Niepoort,Portugal,2016,23.50,3.5,128,"['69.25%', '55.4278%', '3.1%', '41.7037%']"
"Epesses Rouge Lavaux AOC, Union Vinicole Cully",Schweiz,2021,14.95,3.4,90,"['4.625%', '27%', '11.75%', '70.25%']"
Genève AOC Pinot Noir Domaine du Paradis,Schweiz,2022,13.50,3.4,147,"['0px', '22.3467%', '0px', '76.7367%']"
Gevrey-Chambertin les Evocelles 6x 75cl,Frankreich,2023,315.00,4.2,1051,"['39.4503%', '28.694%', '6.76117%', '69.9749%']"
Malbec Amalaya Valle Calchaqui,Argentinien,2022,14.95,3.9,4253,"['84.2764%', '56.6742%', '12.5308%', '63.8017%']"
Mendoza Malbec Terrazas de los Andes,Argentinien,2021,18.50,4.2,176,"['57.8014%', '38.0975%', '26.686%', '46.427%']"
Naturaplan Bio Castel del Monte Almagia Rosso Giancarlo Ceci,Italien,2019,11.50,3.7,248,"['82.7569%', '47.0721%', '18.3283%', '17.9662%']"
Niederösterreich Excellent Réserve Pfaffl,Österreich,2020,23.00,3.8,332,"['46.4948%', '32.1289%', '26.1366%', '81.1186%']"
Pessac-Léognan AOC Château La Louvière,Frankreich,2016,39.95,4.0,15844,None
Shiraz Cabernet South Eastern Australia Jacob's Creek,Australien,2020,7.95,3.4,28201,"['84.9498%', '45.7521%', '6.77391%', '43.4746%']"
Sicilia DOC Noto Rosso Zisola Mazzei,Italien,2020,19.50,3.8,12240,"['76.5154%', '41.0085%', '25.391%', '32.8877%']"
South Australia Cabernet Shiraz BIN 389 Penfolds,Australien,2021,69.95,4.3,38548,"['85%', '46.9711%', '11.8391%', '42.9607%']"
Ticino DOC Merlot Touché,Schweiz,2020,27.95,3.8,411,"['57.2766%', '45.3975%', '20.2577%', '43.823%']"
Ticino DOC Merlot Tre Terre Chiodi,Schweiz,2021,21.95,3.7,596,"['55.6425%', '35.5968%', '6.97097%', '46.5876%']"
Ticino DOC Merlot Vecchia Masseria Riserva Vinattieri,Schweiz,2018,23.95,3.8,315,"['59.461%', '40.3257%', '13.514%', '46.9066%']"
Ticino DOC Vigna d'Antan Brivio,Schweiz,2020,34.50,4.0,615,None
Château Clos Fourtet Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2017,109.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
